Text,Label
"@SenWarren Now…for someone so smart, you’re pretty dumb.  The wealthy &amp; corporations will never pay their “fair share”!  They have friends in very high places, even on the Democrats side, that will ensure loopholes exist.  Theses taxes will then fall on the Middle/Lower classes to pay.",4
@SenWarren Screw off. I won’t listen to any of this from you.,4
"@SenWarren There is NOTHING in this bill for African Americans. 

Consequences...#African Americans #sitout2022midterms.

It is time to make Democrats accountable for lying to our community. 
#GeorgeFloyd",4
"@SenWarren #EndProxyWar
#StopTaliban
#StopTerrorism
#SaveAfghanistan
#SanctionsOnPakistan
#PakProxyWarAfg
#SecurityCouncil
#ShutDownDohaOffice
#JoeBiden
#Vladimir_Putin
#AntonioGuterres
#Khalilzad_is_Traitor
#Attention_Americans",4
"@SenWarren ""building back better"" what a PATHETIC JOKE.",4
@SenWarren CONTINUING to stab us in the BACK. https://t.co/7LueL22aEi,4
@SenWarren the herd DESTROYED thanks to Biden/Haaland.  with THOUSANDS more about to be slaughtered. https://t.co/UvreblHW2i,4
@SenWarren You mean pay off all contractors who will vote for democrat communists after they get billions of our money for these useless projects!,4
@SenWarren You are a stinking joke politician just like the rest.  AND you stabbed the women in the BACK. https://t.co/9ljOCH8prN,4
@SenWarren Elizabeth Warren the known liar!! This has nothing to do with infrastructure but has everything to do with lining her pockets!!!,4
"@SenWarren @usedgov Know what we need?  You and your pals to keep your hands out of decentralized currencies.  Guess what?  The only people that listen to you morons are baby boomers.  Then, it's our turn.  So enjoy  your brief, predictable, rather pathetic attempt at whatever it is you're doing.",4
@seanhannity Thanks to her and her big mouth. She gave to sport a bad name. We’re Americans respect us or quit the team. Separate your point of view from sports. Get over yourself,4
@seanhannity shame on you!! why didn't your friend trump resign when STORMY DANIEL ACCUSED HIM ???? WHY TRUMP PAID FOR STORMY ???? BIG HYPOCRICY !!!,4
"@seanhannity Hell yeah, hope you burn in hell for killing the elderly",4
"@seanhannity If you guys took care of trump like the D’s took care of Cuomo, we be a lot better off.",4
@seanhannity Hypocrite. Like all liberals.,4
"@seanhannity In light of the Cuomo resignation it’s a good time to remember that the ex president stands accused of rape, retaliation, violent sexual abuse… and insurrection. He’s free to rape again. To commit treason again. To kill again. 

Why is he still walking?",4
"@seanhannity The greatest TAX increase for ALL Americans in US History ...the devil is in the details!
Mileage Tax  (This will hurt ALL &amp; Truckers who bring GOODS)  
Vehicle dash Breathalyzers - the cost of this Monstrosity will be added to car prices &amp; that will cost all consumers
🤮👎",4
"@seanhannity URGENT!!! NACY PELOSI IS WORTH 200 MILLION DOLLARS.  A CALL TO ALL LAWYERS!!! PROSECUTE NANCY PELOSI FOR CORRUPTION, INSIDE TRADING, AND CRIMES AGAINST HUMANITY. DO WHAT IS RIGHT STAND FOR YOU COUNTRY, STOP CORRUPTION BE A HERO TO YOUR FAMILY AND FELLOW CITIZENS!!!",4
"@seanhannity BTW. Maybe some of the Republican idiots should start resigning too. Never going to happen though, is it.",4
@seanhannity Bye you loser. I will be happy to see this person hanging from a  tree,4
@seanhannity Just further proof about what a farce MSM is,4
@seanhannity Faux Snooze is nothing but a BULLSHIT FACTORY!,4
"@seanhannity Pretty sad it took to a degree of sexual harassment to get that crooked bag of $#!% out but not the deaths of seniors from his nursing home covid segregations, so killing is less of an offense verses sexual harassment...",4
@seanhannity It just shows you what total BS these awards have become.,4
@seanhannity Dropping grannies and spanking panties... 🤷‍♂️,4
"@seanhannity How will you explain to kids and grandkids that someone was dumb enough to give you a platform where you could reach millions, and you chose not to do good but instead to push misinformation that killed thousands dumb enough to listen to you during a pandemic.",4
@seanhannity Emmy needs to be pulled and replaced with handcuffs.,4
@seanhannity Such a joke. Do they think the American people are so dumb? We are NOT. 😇☝,4
@seanhannity Just a Asswipe,4
@seanhannity AND SO IT BEGINS THE DESTRUCTION OF AMERICA !!,4
@seanhannity Your president Trumpturd was a f*cking misogynist and harrasser so STFU!,4
@seanhannity Your third grad education is showing.  Try Fox n socks now Shawn.,4
@seanhannity America's President! Now prosecute this man,4
@seanhannity About time!!! Monster,4
@seanhannity It’s about time!,4
@seanhannity Scoundrel.,4
@seanhannity That’s 1 more than you,4
@seanhannity She’s next. Get her out of office.,4
@seanhannity BIG IPOCRITE!!!,4
@LeaderMcConnell You voted for it.  Just sit down and shut up,4
@LeaderMcConnell And we are supposed to believe any of your sofistry after your vote on the infrastructure C’mon man,4
@LeaderMcConnell Stop being an Asshole for the special interest. Term limits?,4
"@LeaderMcConnell Too late for your preaching. You &amp; your cohorts must intervene in person in FL &amp; TX. Too late for just vaccines—now Masks, Lockdowns, CLOSE schools. This now is NOT political. It  is a matter of humanity! This effects all of us. DO SOMETHING.",4
@LeaderMcConnell Why didn’t the Dems put the debt ceiling on the budget resolution? Mitch you are the man but no tan suit while the democrats are holding the country hostage. This spending must stop!!!,4
@LeaderMcConnell HYPOCRITE!,4
"@LeaderMcConnell  NO WHINING Mitch.. the Biggest Loser you serve left the WH with 4 Trillion dollar Deficit, and great Tax Breaks for your Wealthy Friends",4
"@LeaderMcConnell is an embarrassing buffoon and must be removed ~ Patriots are you sick of this SHIT? 

These are the same Rs trying to stop the election audits and hate Trump and hate you!",4
"@LeaderMcConnell Yet u voted with democrats u moron.. 
go to lunch with Romney and Collins since u r all democrats now.",4
@LeaderMcConnell You are a disgrace to the GOP and will go down as such,4
"@LeaderMcConnell 
You're traitor to the REP, conservatism and the US. Vassal of Pelosi/DEM.
You didn't support the release of Resources at the End of the Trump Administration, which harmed Millions of Americans affected by Covid. Your place will be in History's Ostracized Trash! https://t.co/BFplhTDYwk",4
RT @m_keenum: @LeaderMcConnell YOU’RE GOING TO LET THEM WALK ALL OVER YOU BECAUSE YOU GOT YOUR JUDGES. WEAK AF.,4
"@LeaderMcConnell come on turtle boy, you passed this! what is the problem?
are you afwaid big bad donnie douchebag is gonna say mean things about you on the interwebs?
awww.. trembling like a chihuahua that just shit in the house and knows he's in trouble! haha
republicans are all spineless pigs!",4
@LeaderMcConnell You are a fucking communist pig,4
"@LeaderMcConnell Really, I think the Dems have outsmarted you idiot Republicans who helped them get to this point! Everyone of you needs to be impeached! You are a bunch of Rinos ond Losers! Our children and their children will be strapped with this debt forever!😡",4
"@LeaderMcConnell Why don't you just stay in your lane and just STFU already!
If you're not getting anything out of the deal you have a problem with it! I bet if you had your hand in this spending deal the democrats are doing you wouldn't have a problem with it because you be filling your pockets!",4
@LeaderMcConnell OMG..the freaking GOP can screw up a ONE CAR FUNERAL! OMG! McCONNELL and the other RINOS in the SENATE just SOLD US OUT!!! NO MORE MONEY For the RNC ...NONE! GET THE RINOS OUT!!,4
@LeaderMcConnell You are a traitor. Why are you voting for this nonsense?,4
@LeaderMcConnell You are spineless,4
"RT @Michell27963225: @LeaderMcConnell Funny how you didn’t have a problem with the billions wasted on a stupid wall, tax cuts for the rich,…",4
@LeaderMcConnell Of course your out here crying like a baby! I guess safe roads bridges and water for the commoners is to much for your hate filled heart!,4
@LeaderMcConnell Stop the Republican traitors.,4
@LeaderMcConnell You are a clown,4
@LeaderMcConnell Nobody was as reckless as you when you Republicans passed a tax break for the rich!  That’s why we are deep in debt all while our Country is falling apart and we are beginning to look like a third world Country.  Step aside with your old thoughts -it time for you to go!!!,4
"@LeaderMcConnell Yeah well, the Trump virus is costing us all a lot in the long run so you got to ask yourself, is the American people worth it ?#TrumpVirus",4
@LeaderMcConnell  you are a disgrace to every #Republican in the USA   You are not for Americans only your own wallet $$$.  Why don’t you stupid #polititicians  ever balance the US budget?  why continue to have #USA in Trillions of debt? #stupid,4
@LeaderMcConnell YOU ARE A TOTAL CLUSTER! OMG .. A GOP SENATOR MISSED THE VOTE?? SO there goes ANOTHER $5T in COMMUNIST CRAP!!,4
@LeaderMcConnell Your a phony ....you and 18 others colluded on a phony infrastructure bill so spare us your empty words,4
"@LeaderMcConnell Knock off the slow walking us towards socialism. 
Stop compromising with the Dems. YOU voted for their “infrastructure” plan. Fight, or get out.",4
@LeaderMcConnell You're gone .... you got that?  Pack your kimono and your tea set and move to China where you belong!!!,4
@LeaderMcConnell You just voted for $1.2 Trillion in garbage spending you traitor!,4
@LeaderMcConnell traitor pos https://t.co/0PKZd8oiCc,4
@KingJames u seen those gems who killed that beautiful lady cop in Chicago? How come you dont talk about the girls and boys in blue who dont get to go home to see family bevause they pulled over criminals who SHOT HER!!!!!!!! wake up police help us you shmuck!!!,4
@KingJames your a traitor James! China owned !,4
"@KingJames you’re trash, and your movie was trash. You couldn’t carry Jordan’s jock strap.",4
"@KingJames ,#SpaceJam didn't make as much money because you are not #MichaelJordan23 , plus you are hollering racism white man this and that, saying the police that are doing their job are KKK all the while you live in a white hood with police protecting u. So STFU",4
@KingJames POS COP KILLER!,4
@KingJames turd,4
"@BernieSanders Stop being stupidly ignorant.

Ask a Certified Financial Planner (CFP) how detrimental a high inflation rate is to your retirement nest egg on top of higher taxes. At least know how you're getting screwed.

https://t.co/OXqBdEon75",4
"@BernieSanders @JayExThree I am once again telling you to phuck off.
Murderer. https://t.co/qsOE0jNrqJ",4
@BernieSanders You are a lier!! First July 4th. Then August!? Now you have the nerve to goon vacation after drawing checks off the American people for doing NOTHING!!we the people continue to wait on our stimulus checks!! Enjoy your damned vacation!!!,4
"@BernieSanders Liars, democrats lied to Americans again. You’re going on recess/vacation before you finish the recon bill? While Americans are going hungry? Schumer lied to Americans and you don’t care. Heartless bumbs",4
@BernieSanders You all are liars.  Can’t believe you’re leaving without passing the recon bill to get help to the people.  Since April you’ve been stringing us along!!!! Not voting for anyone come November. You’re all the same!!!!,4
@BernieSanders Democrats lied to Americans. You promised us the recon would be law before you all go on vacation. Democrats can’t be trusted and we will remember this come mid term elections. Democrats are heartless and liars.,4
@BernieSanders That doesn't mean they are paying minimum wage. All Democrats don't know what the fuck they are talking about.,4
"@BernieSanders Rigged economy, absurdity…typical BS. I was under the impression that the top 1% (making &gt; $540,000) make about 21% of the adjusted gross income and pay about 40% of all federal income taxes…more than a nickel. Stop the dishonesty, please, Bernie.",4
"@BernieSanders Don't tax them too much because if they leave you will be up shit creek without a paddy. BTW if you start down this path when will it stop? 400k, 200k, or maybe 100k which is not allot.",4
